"item","Demanda","Valor","addValue"
"2018-03-29 07","37776.688","1.647321",""
"2018-03-29 08","46219.609","2.015489",""
"2018-03-29 09","52105.434","3.001134",""
"2018-03-29 10","56970.993","3.281376",""
"2018-03-29 11","60832.833","3.503808",""
"2018-03-29 12","63085.447","3.633553",""
"2018-03-29 13","64197.667","3.697614",""
"2018-03-29 14","64443.563","3.711777",""
"2018-03-29 15","65419.562","3.767991",""
"2018-03-29 16","66025.257","3.802878",""
"2018-03-29 17","64022.293","3.687512",""
"2018-03-29 18","59167.846","3.407909",""
"2018-03-29 19","53516.798","3.079183",""
"2018-03-29 20","50577.135","2.910044",""
"2018-03-29 21","51805.578","2.980725",""
"2018-03-29 22","49005.933","2.819642",""
"2018-03-29 23","45630.9","2.625453",""
"2018-03-29 24","41712.044","2.399976",""
"2018-03-30 01","37758.07","1.357494",""
"2018-03-30 02","34688.845","1.247148",""
"2018-03-30 03","32390.957","1.127285",""
"2018-03-30 04","30915.178","1.075924",""
"2018-03-30 05","30282.036","1.085048",""
"2018-03-30 06","30230.492","1.08686",""
"2018-03-30 07","30633.145","1.101336",""
"2018-03-30 08","31445.449","1.130541",""
"2018-03-30 09","31924.023","1.79891",""
"2018-03-30 10","35506.85","2.000801",""
"2018-03-30 11","39065.609","2.201335",""
"2018-03-30 12","41217.616","2.322601",""
"2018-03-30 13","43118.988","2.429743",""
"2018-03-30 14","44211.143","2.491285",""
"2018-03-30 15","44809.515","2.525003",""
"2018-03-30 16","43712.194","2.463169",""
"2018-03-30 17","42538.393","2.397026",""
"2018-03-30 18","41354.857","2.330334",""
"2018-03-30 19","40354.121","2.283712",""
"2018-03-30 20","40990.086","2.319703",""
"2018-03-30 21","43542.998","2.464177",""
"2018-03-30 22","43400.259","2.456099",""
"2018-03-30 23","41502.524","2.348703",""
"2018-03-30 24","38671.958","2.188516",""
"2018-03-31 01","35766.109","1.969949",""
"2018-03-31 02","33095.166","1.76675",""
"2018-03-31 03","31015.165","1.086913",""
"2018-03-31 04","29612.157","1.037745",""
"2018-03-31 05","28983.11","1.02798",""
"2018-03-31 06","28830.138","1.027789",""
"2018-03-31 07","29338.734","1.038817",""
"2018-03-31 08","30006.901","1.051578",""
"2018-03-31 09","30928.451","1.074513",""
"2018-03-31 10","34844.491","1.227437",""
"2018-03-31 11","38643.219","1.967032",""
"2018-03-31 12","41123.563","2.304855",""
"2018-03-31 13","42726.459","2.394693",""
"2018-03-31 14","44011.082","2.466692",""
"2018-03-31 15","43848.371","2.457573",""
"2018-03-31 16","42717.098","2.394169",""
"2018-03-31 17","41445.222","2.322884",""
"2018-03-31 18","40249.222","2.255851",""
"2018-03-31 19","39179.202","2.202994",""
"2018-03-31 20","39945.922","2.246105",""
"2018-03-31 21","42843.537","2.409034",""
"2018-03-31 22","41978.36","2.360386",""
"2018-03-31 23","40441.944","2.273996",""
"2018-03-31 24","37823.117","2.126742",""
"2018-04-01 01","34710.263","1.294138",""
"2018-04-01 02","31705.875","1.109199",""
"2018-04-01 03","29703.317","0.963633",""
"2018-04-01 04","28529.032","0.889275",""
"2018-04-01 05","27936.701","0.869121",""
"2018-04-01 06","27812.637","0.863578",""
"2018-04-01 07","28046.681","0.870845",""
"2018-04-01 08","28535.805","0.886033",""
"2018-04-01 09","28744.504","0.91165",""
"2018-04-01 10","32122.699","1.061565",""
"2018-04-01 11","36079.754","1.249112",""
"2018-04-01 12","38328.578","1.354808",""
"2018-04-01 13","39896.39","1.410225",""
"2018-04-01 14","41959.99","1.483168",""
"2018-04-01 15","42690.785","1.508999",""
"2018-04-01 16","41891.665","1.480752",""
"2018-04-01 17","40788.75","1.441767",""
"2018-04-01 18","40272.048","1.411316",""
"2018-04-01 19","39961.22","1.509264",""
"2018-04-01 20","41032.689","2.30473",""
"2018-04-01 21","45932.773","2.579958",""
"2018-04-01 22","46061.329","2.587179",""
"2018-04-01 23","43662.126","2.100942",""
"2018-04-01 24","39514.206","1.406283",""
"2018-04-02 01","35066.244","1.668222",""
"2018-04-02 02","31423.101","1.247656",""
"2018-04-02 03","29278.288","0.917947",""
"2018-04-02 04","28268.163","0.886276",""
"2018-04-02 05","28069.849","0.880059",""
"2018-04-02 06","29167.684","1.133389",""
"2018-04-02 07","35621.448","1.87574",""
"2018-04-02 08","44661.881","2.45451",""
"2018-04-02 09","50482.259","2.914937",""
"2018-04-02 10","56076.414","3.237953",""
"2018-04-02 11","59944.954","3.461329",""
"2018-04-02 12","62037.002","3.582128",""
"2018-04-02 13","63858.093","3.687281",""
"2018-04-02 14","63886.589","3.688927",""
"2018-04-02 15","64640.215","3.732442",""
"2018-04-02 16","64966.762","3.751298",""
"2018-04-02 17","63992.964","3.695069",""
"2018-04-02 18","61386.421","3.544563",""
"2018-04-02 19","55571.173","3.202052",""
"2018-04-02 20","54105.706","3.117611",""
"2018-04-02 21","56717.673","3.268115",""
"2018-04-02 22","53474.762","3.081256",""
"2018-04-02 23","48184.437","2.776424",""
"2018-04-02 24","42492.511","2.448451",""
"2018-04-03 01","37211.718","2.063447",""
"2018-04-03 02","33337.015","1.848589",""
"2018-04-03 03","31060.088","1.72233",""
"2018-04-03 04","30314.993","1.681013",""
"2018-04-03 05","30093.314","1.66872",""
"2018-04-03 06","30876.875","1.71217",""
"2018-04-03 07","37341.955","2.070669",""
"2018-04-03 08","46601.895","2.584147",""
"2018-04-03 09","52055.255","3.078143",""
"2018-04-03 10","56661.484","3.35052",""
"2018-04-03 11","59657.79","3.765277",""
"2018-04-03 12","61483.449","4.225519",""
"2018-04-03 13","63012.562","4.330609",""
"2018-04-03 14","62915.06","4.783252",""
"2018-04-03 15","64230.31","6.580756",""
"2018-04-03 16","64600.093","6.618642",""
"2018-04-03 17","64394.761","6.566521",""
"2018-04-03 18","61189.826","3.717978",""
"2018-04-03 19","55480.575","3.240518",""
"2018-04-03 20","53888.478","3.147527",""
"2018-04-03 21","56143.828","3.279257",""
"2018-04-03 22","53502.06","3.124957",""
"2018-04-03 23","48733.062","2.846408",""
"2018-04-03 24","43298.247","2.528971",""
"2018-04-04 01","38190.208","1.755565",""
"2018-04-04 02","33998.353","1.562869",""
"2018-04-04 03","31726.688","1.330038",""
"2018-04-04 04","30767.813","1.243377",""
"2018-04-04 05","30625.771","1.154388",""
"2018-04-04 06","31570.17","1.18045",""
"2018-04-04 07","37889.666","1.622733",""
"2018-04-04 08","46869.349","2.154536",""
"2018-04-04 09","52375.848","2.467776",""
"2018-04-04 10","56579.265","2.665827",""
"2018-04-04 11","59832.801","2.819123",""
"2018-04-04 12","61377.994","2.891927",""
"2018-04-04 13","62862.674","2.961881",""
"2018-04-04 14","63164.928","3.300443",""
"2018-04-04 15","64568.113","3.666283",""
"2018-04-04 16","65333.161","3.709724",""
"2018-04-04 17","64714.895","3.674617",""
"2018-04-04 18","61697.616","3.21632",""
"2018-04-04 19","56372.675","2.656093",""
"2018-04-04 20","54656.576","2.575237",""
"2018-04-04 21","56585.734","2.666132",""
"2018-04-04 22","53904.717","2.539811",""
"2018-04-04 23","48726.684","2.29584",""
"2018-04-04 24","43166.501","2.033862",""
"2018-04-05 01","38069.323","1.466184",""
"2018-04-05 02","33977.506","1.308593",""
"2018-04-05 03","31729.059","1.221998",""
"2018-04-05 04","30733.749","1.183665",""
"2018-04-05 05","30617.635","1.175496",""
"2018-04-05 06","31525.901","1.210367",""
"2018-04-05 07","37805.864","1.76185",""
"2018-04-05 08","47038.893","2.598188",""
"2018-04-05 09","52537.275","2.990691",""
"2018-04-05 10","56938.074","3.241208",""
"2018-04-05 11","60356.08","3.435778",""
"2018-04-05 12","61965.557","3.527398",""
"2018-04-05 13","63201.723","3.597767",""
"2018-04-05 14","63296.318","3.603152",""
"2018-04-05 15","64421.984","3.66723",""
"2018-04-05 16","64850.643","3.691632",""
"2018-04-05 17","64544.165","3.674185",""
"2018-04-05 18","61257.264","3.487078",""
"2018-04-05 19","55490.862","2.783652",""
"2018-04-05 20","54486.173","2.733252",""
"2018-04-05 21","55636.829","2.790975",""
"2018-04-05 22","52716.324","2.644469",""
"2018-04-05 23","48318.996","2.423881",""
"2018-04-05 24","43383.239","2.176284",""
"2018-04-06 01","38548.577","1.475812",""
"2018-04-06 02","34617.129","1.270863",""
"2018-04-06 03","32356.713","1.150696",""
"2018-04-06 04","31217.723","1.11019",""
"2018-04-06 05","31130.591","1.107092",""
"2018-04-06 06","31909.901","1.167616",""
"2018-04-06 07","37769.306","1.445978",""
"2018-04-06 08","46940.425","1.79709",""
"2018-04-06 09","52788.748","2.081651",""
"2018-04-06 10","57117.281","2.252341",""
"2018-04-06 11","60271.719","2.376732",""
"2018-04-06 12","61616.219","2.42975",""
"2018-04-06 13","62676.585","3.559507",""
"2018-04-06 14","61827.257","3.511273",""
"2018-04-06 15","61812.391","3.510429",""
"2018-04-06 16","61579.591","3.497207",""
"2018-04-06 17","59426.656","3.374938",""
"2018-04-06 18","56304.321","2.788975",""
"2018-04-06 19","53183.949","2.084369",""
"2018-04-06 20","52614.073","2.062034",""
"2018-04-06 21","52358.856","2.052032",""
"2018-04-06 22","49808.367","1.952074",""
"2018-04-06 23","45869.798","1.797714",""
"2018-04-06 24","41864.72","1.640749",""
"2018-04-07 01","37554.352","1.430493",""
"2018-04-07 02","34493.475","1.3139",""
"2018-04-07 03","32188.871","1.226115",""
"2018-04-07 04","31173.744","1.187447",""
"2018-04-07 05","30055.746","1.144861",""
"2018-04-07 06","30224.448","1.151287",""
"2018-04-07 07","31317.854","1.192937",""
"2018-04-07 08","34382.039","1.309655",""
"2018-04-07 09","38495.672","1.528994",""
"2018-04-07 10","44150.794","1.753607",""
"2018-04-07 11","49031.947","1.947479",""
"2018-04-07 12","50560.834","2.008205",""
"2018-04-07 13","51658.968","2.051821",""
"2018-04-07 14","51926.307","2.06244",""
"2018-04-07 15","51418.829","2.042283",""
"2018-04-07 16","49424.1","1.963055",""
"2018-04-07 17","47484.013","1.885998",""
"2018-04-07 18","45609.079","1.811528",""
"2018-04-07 19","43872.111","1.734606",""
"2018-04-07 20","44081.984","1.742904",""
"2018-04-07 21","46854.997","1.852542",""
"2018-04-07 22","45762.992","1.809367",""
"2018-04-07 23","43875.956","1.734758",""
"2018-04-07 24","40971.571","1.619925",""
"2018-04-08 01","37366.997","1.358044",""
"2018-04-08 02","34157.297","1.241393",""
"2018-04-08 03","31811.474","1.129295",""
"2018-04-08 04","30446.085","1.073485",""
"2018-04-08 05","29806.691","1.050941",""
"2018-04-08 06","29477.375","0.95405",""
"2018-04-08 07","30104.087","0.965263",""
"2018-04-08 08","30708.35","0.969831",""
"2018-04-08 09","31245.596","1.020696",""
"2018-04-08 10","34872.628","1.252678",""
"2018-04-08 11","38684.475","1.389605",""
"2018-04-08 12","41604.725","1.494505",""
"2018-04-08 13","44088.352","1.58372",""
"2018-04-08 14","45691.459","1.641306",""
"2018-04-08 15","46058.201","1.654481",""
"2018-04-08 16","44733.222","1.606885",""
"2018-04-08 17","43438.741","1.560385",""
"2018-04-08 18","42580.607","1.52956",""
"2018-04-08 19","42100.557","1.514854",""
"2018-04-08 20","44144.845","1.62832",""
"2018-04-08 21","48653.633","1.914859",""
"2018-04-08 22","48718.076","1.917395",""
"2018-04-08 23","46125.387","1.815355",""
"2018-04-08 24","41561.328","1.635727",""
"2018-04-09 01","36543.882","1.409623",""
"2018-04-09 02","32708.624","1.261685",""
"2018-04-09 03","30279.825","1.167997",""
"2018-04-09 04","29187.073","1.029093",""
"2018-04-09 05","29192.589","1.029288",""
"2018-04-09 06","30339.196","1.078858",""
"2018-04-09 07","36800.332","1.419516",""
"2018-04-09 08","45833.042","1.767938",""
"2018-04-09 09","51430.629","2.055151",""
"2018-04-09 10","55844.252","2.231518",""
"2018-04-09 11","59279.876","2.368804",""
"2018-04-09 12","60981.406","2.436796",""
"2018-04-09 13","62319.033","2.490248",""
"2018-04-09 14","61625.899","2.503408",""
"2018-04-09 15","61538.714","4.157789",""
"2018-04-09 16","61209.265","5.046748",""
"2018-04-09 17","60407.057","4.980606",""
"2018-04-09 18","57745.546","3.417735",""
"2018-04-09 19","53747.299","1.972796",""
"2018-04-09 20","54610.925","2.297436",""
"2018-04-09 21","56272.522","2.943909",""
"2018-04-09 22","53416.039","2.121609",""
"2018-04-09 23","48671.793","1.809968",""
"2018-04-09 24","43243.348","1.563792",""
"2018-04-10 01","36338.451","1.317257",""
"2018-04-10 02","32900.209","1.120945",""
"2018-04-10 03","30899.157","0.964881",""
"2018-04-10 04","30090.035","0.941436",""
"2018-04-10 05","30038.618","0.948916",""
"2018-04-10 06","31102.806","1.093586",""
"2018-04-10 07","37552.576","1.463534",""
"2018-04-10 08","47791.017","1.862557",""
"2018-04-10 09","53081.544","2.129779",""
"2018-04-10 10","57245.287","2.29684",""
"2018-04-10 11","60069.67","2.410161",""
"2018-04-10 12","61437.242","2.465033",""
"2018-04-10 13","62385.851","2.503093",""
"2018-04-10 14","61299.136","2.459492",""
"2018-04-10 15","61508.946","2.467909",""
"2018-04-10 16","61227.308","2.45661",""
"2018-04-10 17","60509.66","2.427815",""
"2018-04-10 18","57839.83","2.243688",""
"2018-04-10 19","54778.678","2.075215",""
"2018-04-10 20","55247.935","2.179922",""
"2018-04-10 21","56111.497","2.234371",""
"2018-04-10 22","53116.327","2.115102",""
"2018-04-10 23","48505.94","1.855194",""
"2018-04-10 24","42685.921","1.580932",""
"2018-04-11 01","37182.536","1.344204",""
"2018-04-11 02","32981.112","1.200292",""
"2018-04-11 03","31012.075","1.113634",""
"2018-04-11 04","30358.571","1.064472",""
"2018-04-11 05","30206.045","1.049994",""
"2018-04-11 06","31237.82","1.129294",""
"2018-04-11 07","37433.946","1.645224",""
"2018-04-11 08","47065.537","2.387207",""
"2018-04-11 09","52866.868","2.732592",""
"2018-04-11 10","57146.368","3.095435",""
"2018-04-11 11","60498.422","3.277005",""
"2018-04-11 12","61260.67","3.318294",""
"2018-04-11 13","62160.098","3.367012",""
"2018-04-11 14","61775.48","3.346179",""
"2018-04-11 15","62437.02","3.087596",""
"2018-04-11 16","62374.256","3.299426",""
"2018-04-11 17","61079.391","2.894916",""
"2018-04-11 18","58108.394","2.420378",""
"2018-04-11 19","53981.297","1.86992",""
"2018-04-11 20","54258.534","2.49291",""
"2018-04-11 21","56312.481","2.587279",""
"2018-04-11 22","53160.378","2.410318",""
"2018-04-11 23","48167.947","1.822877",""
"2018-04-11 24","42436.926","1.582902",""
"2018-04-12 01","37319.049","1.289531",""
"2018-04-12 02","33429.989","1.012264",""
"2018-04-12 03","31198.019","0.939045",""
"2018-04-12 04","30459.235","0.916808",""
"2018-04-12 05","30257.667","0.916205",""
"2018-04-12 06","31281.557","1.04513",""
"2018-04-12 07","37593.178","1.34879",""
"2018-04-12 08","47178.72","1.701227",""
"2018-04-12 09","53226.504","1.964164",""
"2018-04-12 10","57282.596","2.113841",""
"2018-04-12 11","60622.915","2.237107",""
"2018-04-12 12","61726.107","2.277816",""
"2018-04-12 13","62502.531","2.306467",""
"2018-04-12 14","61381.873","2.265114",""
"2018-04-12 15","61870.367","2.28314",""
"2018-04-12 16","62557.504","2.308496",""
"2018-04-12 17","61887.912","2.283787",""
"2018-04-12 18","58701.049","2.063707",""
"2018-04-12 19","54139.454","1.805565",""
"2018-04-12 20","54074.031","1.959632",""
"2018-04-12 21","56305.007","2.067598",""
"2018-04-12 22","53423.237","1.961776",""
"2018-04-12 23","48509.309","1.781329",""
"2018-04-12 24","42836.488","1.573015",""
"2018-04-13 01","38144.476","1.330229",""
"2018-04-13 02","33997.476","1.185609",""
"2018-04-13 03","31564.359","1.100758",""
"2018-04-13 04","30702.785","1.070712",""
"2018-04-13 05","30427.466","1.061111",""
"2018-04-13 06","31385.966","1.094537",""
"2018-04-13 07","37361.55","1.302925",""
"2018-04-13 08","46901.775","1.635626",""
"2018-04-13 09","52791.627","1.916944",""
"2018-04-13 10","56843.79","2.064084",""
"2018-04-13 11","60031.77","2.179845",""
"2018-04-13 12","61524.427","2.234046",""
"2018-04-13 13","62439.225","2.267263",""
"2018-04-13 14","61556.699","2.235218",""
"2018-04-13 15","62009.403","2.251656",""
"2018-04-13 16","61987.171","2.250849",""
"2018-04-13 17","60616.612","2.201081",""
"2018-04-13 18","56240.518","2.035439",""
"2018-04-13 19","52440.854","1.87907",""
"2018-04-13 20","52635.684","1.898666",""
"2018-04-13 21","53143.308","1.916977",""
"2018-04-13 22","50570.512","1.824171",""
"2018-04-13 23","46685.951","1.684048",""
"2018-04-13 24","42327.907","1.521773",""
"2018-04-14 01","38284.976","1.300426",""
"2018-04-14 02","35080.884","1.179028",""
"2018-04-14 03","32653.482","1.097446",""
"2018-04-14 04","31261.974","1.050679",""
"2018-04-14 05","30698.413","1.031739",""
"2018-04-14 06","30195.568","1.014838",""
"2018-04-14 07","30500.115","1.025074",""
"2018-04-14 08","33674.029","1.131746",""
"2018-04-14 09","37517.669","1.319156",""
"2018-04-14 10","43094.798","1.543552",""
"2018-04-14 11","47972.863","1.718273",""
"2018-04-14 12","50224.699","1.798928",""
"2018-04-14 13","51138.502","1.831659",""
"2018-04-14 14","51312.295","1.837883",""
"2018-04-14 15","50173.053","1.797078",""
"2018-04-14 16","48378.41","1.732798",""
"2018-04-14 17","46446.968","1.663619",""
"2018-04-14 18","44594.49","1.597268",""
"2018-04-14 19","43176.888","1.541338",""
"2018-04-14 20","44499.886","1.588567",""
"2018-04-14 21","47072.507","1.680405",""
"2018-04-14 22","46163.165","1.647943",""
"2018-04-14 23","44372.94","1.584034",""
"2018-04-14 24","40784.022","1.455917",""
"2018-04-15 01","37361.151","1.264586",""
"2018-04-15 02","34425.808","1.181673",""
"2018-04-15 03","32131.862","1.099097",""
"2018-04-15 04","30727.949","1.04924",""
"2018-04-15 05","30036.058","1.009477",""
"2018-04-15 06","29761.555","0.911419",""
"2018-04-15 07","29770.574","0.897478",""
"2018-04-15 08","29497.896","0.889258",""
"2018-04-15 09","29987.587","1.002477",""
"2018-04-15 10","33907.456","1.190195",""
"2018-04-15 11","38182.14","1.353916",""
"2018-04-15 12","41047.92","1.465337",""
"2018-04-15 13","43079.299","1.537854",""
"2018-04-15 14","44638.331","1.593509",""
"2018-04-15 15","45151.862","1.611841",""
"2018-04-15 16","43703.54","1.560138",""
"2018-04-15 17","42237.384","1.490149",""
"2018-04-15 18","41204.869","1.451262",""
"2018-04-15 19","41147.924","1.46645",""
"2018-04-15 20","44232.883","1.613362",""
"2018-04-15 21","47835.913","1.74478",""
"2018-04-15 22","47402.412","1.728968",""
"2018-04-15 23","44871.551","1.636656",""
"2018-04-15 24","40256.061","1.451488",""
"2018-04-16 01","35251.155","1.241568",""
"2018-04-16 02","31421.318","1.112306",""
"2018-04-16 03","29162.953","1.027138",""
"2018-04-16 04","28197.562","0.993136",""
"2018-04-16 05","28097.198","0.987924",""
"2018-04-16 06","29198.621","1.014449",""
"2018-04-16 07","35944.322","1.248816",""
"2018-04-16 08","45896.009","1.632926",""
"2018-04-16 09","51673.377","1.900172",""
"2018-04-16 10","56229.367","2.067708",""
"2018-04-16 11","59849.863","2.200843",""
"2018-04-16 12","60728.811","2.233165",""
"2018-04-16 13","62111.701","2.284018",""
"2018-04-16 14","62220.316","2.288012",""
"2018-04-16 15","63035.781","2.317998",""
"2018-04-16 16","62758.881","2.307816",""
"2018-04-16 17","61534.943","2.262808",""
"2018-04-16 18","58660.818","1.975024",""
"2018-04-16 19","53909.577","1.547948",""
"2018-04-16 20","54458.471","1.872549",""
"2018-04-16 21","55993.282","1.992175",""
"2018-04-16 22","53889.015","1.917308",""
"2018-04-16 23","48230.934","1.707362",""
"2018-04-16 24","42772.876","1.511595",""
"2018-04-17 01","37228.438","1.290159",""
"2018-04-17 02","33241.115","1.151977",""
"2018-04-17 03","31030.483","1.075368",""
"2018-04-17 04","30246.3","1.048191",""
"2018-04-17 05","30213.264","1.047047",""
"2018-04-17 06","31211.009","1.081624",""
"2018-04-17 07","37561.861","1.301714",""
"2018-04-17 08","47113.442","1.632726",""
"2018-04-17 09","52970.19","1.886158",""
"2018-04-17 10","57458.129","2.045963",""
"2018-04-17 11","60403.522","2.150843",""
"2018-04-17 12","61775.783","2.199706",""
"2018-04-17 13","62766.039","2.234968",""
"2018-04-17 14","62454.046","2.223858",""
"2018-04-17 15","62948.059","2.241449",""
"2018-04-17 16","63321.311","2.254739",""
"2018-04-17 17","62760.981","2.234787",""
"2018-04-17 18","59837.999","2.112891",""
"2018-04-17 19","55116.286","1.916629",""
"2018-04-17 20","55553.696","1.968227",""
"2018-04-17 21","56690.993","2.008521",""
"2018-04-17 22","53855.442","1.90806",""
"2018-04-17 23","49038.606","1.737402",""
"2018-04-17 24","43445.559","1.539245",""
"2018-04-18 01","37953.645","1.316483",""
"2018-04-18 02","34000.725","1.17937",""
"2018-04-18 03","31697.021","1.099463",""
"2018-04-18 04","30904.83","1.071985",""
"2018-04-18 05","30799.156","1.068319",""
"2018-04-18 06","31841.282","1.104466",""
"2018-04-18 07","38022.21","1.318862",""
"2018-04-18 08","47528.154","1.648591",""
"2018-04-18 09","53676.066","1.919424",""
"2018-04-18 10","57758.855","2.206559",""
"2018-04-18 11","61030.994","2.404313",""
"2018-04-18 12","62168.471","2.408366",""
"2018-04-18 13","62918.436","2.249926",""
"2018-04-18 14","62445.303","2.233006",""
"2018-04-18 15","63158.151","2.258497",""
"2018-04-18 16","63858.908","2.283556",""
"2018-04-18 17","63253.179","2.261896",""
"2018-04-18 18","60157.264","2.151188",""
"2018-04-18 19","54791.789","1.946259",""
"2018-04-18 20","55075.036","1.95632",""
"2018-04-18 21","56228.513","1.997294",""
"2018-04-18 22","53675.171","1.906596",""
"2018-04-18 23","48764.967","1.732181",""
"2018-04-18 24","42904.554","1.524013",""
"2018-04-19 01","37741.572","1.35148",""
"2018-04-19 02","34129.687","1.19164",""
"2018-04-19 03","31993.505","1.111337",""
"2018-04-19 04","31113.756","1.062239",""
"2018-04-19 05","30881.087","1.054296",""
"2018-04-19 06","31843.122","1.111805",""
"2018-04-19 07","37930.241","1.346936",""
"2018-04-19 08","47263.301","1.70089",""
"2018-04-19 09","53368.276","2.162257",""
"2018-04-19 10","57578.553","2.672473",""
"2018-04-19 11","60347.754","3.164163",""
"2018-04-19 12","60937.797","3.1951",""
"2018-04-19 13","61962.326","3.248818",""
"2018-04-19 14","61692.221","3.234657",""
"2018-04-19 15","62471.713","2.631588",""
"2018-04-19 16","63228.32","2.403518",""
"2018-04-19 17","62582.671","2.319314",""
"2018-04-19 18","59529.344","2.188423",""
"2018-04-19 19","54313.042","1.928703",""
"2018-04-19 20","54852.224","1.94785",""
"2018-04-19 21","55681.943","1.977314",""
"2018-04-19 22","53004.264","1.882228",""
"2018-04-19 23","47952.071","1.70282",""
"2018-04-19 24","42703.858","1.516451",""
"2018-04-20 01","37864.39","1.573238",""
"2018-04-20 02","34068.953","1.379088",""
"2018-04-20 03","31719.036","1.280194",""
"2018-04-20 04","30609.008","1.097116",""
"2018-04-20 05","30408.545","1.111621",""
"2018-04-20 06","31498.208","1.361152",""
"2018-04-20 07","37729.067","1.731329",""
"2018-04-20 08","47129.993","2.162723",""
"2018-04-20 09","53297.714","2.521783",""
"2018-04-20 10","56446.11","2.67075",""
"2018-04-20 11","59823.687","2.83056",""
"2018-04-20 12","61443.025","2.907179",""
"2018-04-20 13","62369.753","2.951028",""
"2018-04-20 14","61707.212","2.91968",""
"2018-04-20 15","61950.742","2.931202",""
"2018-04-20 16","62248.272","2.945279",""
"2018-04-20 17","60832.341","2.878284",""
"2018-04-20 18","57301.779","2.40469",""
"2018-04-20 19","53320.928","1.863636",""
"2018-04-20 20","53472.611","2.078716",""
"2018-04-20 21","53515.343","2.204436",""
"2018-04-20 22","50430.388","2.077359",""
"2018-04-20 23","46471.603","1.859041",""
"2018-04-20 24","42467.924","1.719073",""
"2018-04-21 01","38365.92","1.343242",""
"2018-04-21 02","35084.597","1.228359",""
"2018-04-21 03","32662.083","1.143543",""
"2018-04-21 04","31224.938","1.093227",""
"2018-04-21 05","30763.858","1.077084",""
"2018-04-21 06","30724.502","1.075706",""
"2018-04-21 07","31959.811","1.118956",""
"2018-04-21 08","34998.061","1.225329",""
"2018-04-21 09","39162.076","1.396723",""
"2018-04-21 10","45022.401","1.605733",""
"2018-04-21 11","50045.208","1.784872",""
"2018-04-21 12","51655.488","1.842303",""
"2018-04-21 13","52689.284","1.879174",""
"2018-04-21 14","52810.18","1.883486",""
"2018-04-21 15","51769.223","1.84636",""
"2018-04-21 16","49742.95","1.774092",""
"2018-04-21 17","47358.255","1.689041",""
"2018-04-21 18","44974.382","1.604021",""
"2018-04-21 19","43602.451","1.55509",""
"2018-04-21 20","45715.249","1.630444",""
"2018-04-21 21","47269.93","1.685892",""
"2018-04-21 22","45479.492","1.622035",""
"2018-04-21 23","42773.633","1.525531",""
"2018-04-21 24","39490.64","1.408441",""
"2018-04-22 01","36316.431","1.267169",""
"2018-04-22 02","33168.02","1.119854",""
"2018-04-22 03","30815.187","0.925017",""
"2018-04-22 04","29355.701","0.940535",""
"2018-04-22 05","28635.878","0.999176",""
"2018-04-22 06","28323.724","0.988284",""
"2018-04-22 07","28648.246","0.999607",""
"2018-04-22 08","29264.589","1.021113",""
"2018-04-22 09","29820.797","1.012159",""
"2018-04-22 10","33349.777","1.129956",""
"2018-04-22 11","37774.748","1.309072",""
"2018-04-22 12","40535.834","1.404757",""
"2018-04-22 13","42611.194","1.476677",""
"2018-04-22 14","44244.95","1.533295",""
"2018-04-22 15","44913.93","1.556479",""
"2018-04-22 16","43730.621","1.515471",""
"2018-04-22 17","42193.616","1.462207",""
"2018-04-22 18","41094.405","1.424114",""
"2018-04-22 19","41055.703","1.46182",""
"2018-04-22 20","45259.07","1.611483",""
"2018-04-22 21","48168.167","1.715065",""
"2018-04-22 22","47561.439","1.693461",""
"2018-04-22 23","45039.291","1.603658",""
"2018-04-22 24","40483.934","1.441461",""
"2018-04-23 01","35590.071","1.22067",""
"2018-04-23 02","31573.859","1.082921",""
"2018-04-23 03","29333.341","1.006076",""
"2018-04-23 04","28149.444","0.875115",""
"2018-04-23 05","28081.017","0.954777",""
"2018-04-23 06","29223.236","1.007511",""
"2018-04-23 07","36104.419","1.244749",""
"2018-04-23 08","45612.963","1.572569",""
"2018-04-23 09","50965.747","1.832851",""
"2018-04-23 10","56424.636","2.029165",""
"2018-04-23 11","60422.215","2.172928",""
"2018-04-23 12","62183.154","2.236256",""
"2018-04-23 13","63025.14","2.266536",""
"2018-04-23 14","62183.866","2.236282",""
"2018-04-23 15","62074.288","2.232341",""
"2018-04-23 16","61495.082","2.211511",""
"2018-04-23 17","60582.297","2.178686",""
"2018-04-23 18","58406.104","2.100424",""
"2018-04-23 19","55163.593","1.973979",""
"2018-04-23 20","56176.091","2.01021",""
"2018-04-23 21","56452.799","2.020112",""
"2018-04-23 22","53532.496","1.915611",""
"2018-04-23 23","48875.965","1.748981",""
"2018-04-23 24","42931.714","1.536272",""
"2018-04-24 01","37621.382","1.325739",""
"2018-04-24 02","33702.661","1.187648",""
"2018-04-24 03","31362.082","1.105168",""
"2018-04-24 04","30615.137","1.078846",""
"2018-04-24 05","30413.125","1.071727",""
"2018-04-24 06","31514.708","1.110546",""
"2018-04-24 07","38244.45","1.477676",""
"2018-04-24 08","47678.331","1.916093",""
"2018-04-24 09","53754.89","2.224401",""
"2018-04-24 10","57876.819","2.394968",""
"2018-04-24 11","60545.919","2.505417",""
"2018-04-24 12","61539.578","2.546535",""
"2018-04-24 13","62584.83","2.589788",""
"2018-04-24 14","61656.476","2.551372",""
"2018-04-24 15","62150.093","2.571798",""
"2018-04-24 16","62317.81","2.578739",""
"2018-04-24 17","61767.615","2.555971",""
